Post_ID,Platform,Likes,Comments,Shares,Views,Post_Date
442,Twitter,9052,844,4403,121532,2023-01-01 07:21:00
443,LinkedIn,7799,192,3434,8557,2023-01-01 07:22:00
444,YouTube,8402,1589,3790,740022,2023-01-01 07:23:00
445,LinkedIn,9281,108,3466,352305,2023-01-01 07:24:00
446,LinkedIn,9450,1869,4536,993527,2023-01-01 07:25:00
447,Facebook,3138,1688,2821,759628,2023-01-01 07:26:00
448,TikTok,8173,1986,1983,11995,2023-01-01 07:27:00
449,TikTok,5875,1720,2938,811215,2023-01-01 07:28:00
450,Twitter,4185,338,1225,457677,2023-01-01 07:29:00
451,YouTube,1504,1976,4522,635532,2023-01-01 07:30:00
452,LinkedIn,9041,465,1083,571521,2023-01-01 07:31:00
453,Twitter,7095,258,293,854698,2023-01-01 07:32:00
454,YouTube,4581,532,2617,672816,2023-01-01 07:33:00
455,Instagram,8836,573,561,340835,2023-01-01 07:34:00
456,LinkedIn,1867,793,3178,519540,2023-01-01 07:35:00
457,YouTube,684,193,3737,349700,2023-01-01 07:36:00
458,YouTube,5755,1472,3385,898069,2023-01-01 07:37:00
459,Instagram,8805,1742,1629,714234,2023-01-01 07:38:00
460,TikTok,6353,1014,4392,634941,2023-01-01 07:39:00
461,TikTok,5874,1925,581,987481,2023-01-01 07:40:00
462,Facebook,1157,1119,1785,557824,2023-01-01 07:41:00
463,Facebook,9493,95,1919,698613,2023-01-01 07:42:00
464,TikTok,7363,1357,2239,200424,2023-01-01 07:43:00
465,TikTok,6977,1295,3502,710049,2023-01-01 07:44:00
466,Instagram,1082,1100,4203,475825,2023-01-01 07:45:00
467,Facebook,8233,1152,2729,402359,2023-01-01 07:46:00
468,Twitter,4579,1347,2429,470385,2023-01-01 07:47:00
469,LinkedIn,1214,1231,566,834956,2023-01-01 07:48:00
470,LinkedIn,2642,592,1586,494828,2023-01-01 07:49:00
471,YouTube,3529,1619,618,226683,2023-01-01 07:50:00
472,Facebook,9470,1559,4056,317480,2023-01-01 07:51:00
473,Twitter,2843,1383,4966,238091,2023-01-01 07:52:00
474,LinkedIn,7349,203,1703,397166,2023-01-01 07:53:00
475,LinkedIn,3560,1487,1327,329058,2023-01-01 07:54:00
476,Twitter,6574,101,4815,383348,2023-01-01 07:55:00
477,LinkedIn,6021,169,242,843286,2023-01-01 07:56:00
478,Twitter,8644,1389,644,752862,2023-01-01 07:57:00
479,Facebook,8470,1318,272,291487,2023-01-01 07:58:00
480,Instagram,7800,452,642,142839,2023-01-01 07:59:00
481,Instagram,5685,1448,557,510090,2023-01-01 08:00:00
482,LinkedIn,7565,1973,1799,249903,2023-01-01 08:01:00
483,Facebook,2655,1116,3138,630732,2023-01-01 08:02:00
484,TikTok,9020,5,3277,363081,2023-01-01 08:03:00
485,YouTube,541,1622,2657,628229,2023-01-01 08:04:00
486,Facebook,8797,26,3627,259510,2023-01-01 08:05:00
487,Instagram,251,1021,1234,627662,2023-01-01 08:06:00
488,TikTok,5533,1089,3820,387725,2023-01-01 08:07:00
489,LinkedIn,7601,147,4474,736929,2023-01-01 08:08:00
490,LinkedIn,8669,1391,2994,74659,2023-01-01 08:09:00
491,Facebook,300,60,1008,88546,2023-01-01 08:10:00
492,Twitter,4051,836,70,560813,2023-01-01 08:11:00
493,TikTok,3735,1096,459,472142,2023-01-01 08:12:00
494,LinkedIn,2084,1763,4588,887205,2023-01-01 08:13:00
495,Instagram,6853,606,18,705015,2023-01-01 08:14:00
496,Instagram,4740,807,3823,595608,2023-01-01 08:15:00
497,YouTube,2282,1279,2075,662025,2023-01-01 08:16:00
498,Twitter,5848,1286,1762,761344,2023-01-01 08:17:00
499,Instagram,2016,1046,4673,856036,2023-01-01 08:18:00
500,LinkedIn,1089,79,2294,274611,2023-01-01 08:19:00
501,YouTube,1474,933,2718,144040,2023-01-01 08:20:00
502,Twitter,7035,213,4516,550705,2023-01-01 08:21:00
503,Twitter,8589,559,4594,97191,2023-01-01 08:22:00
504,Twitter,4119,551,3762,602256,2023-01-01 08:23:00
505,Instagram,6741,1349,2176,500549,2023-01-01 08:24:00
506,YouTube,1585,717,1824,707957,2023-01-01 08:25:00
507,Facebook,9334,226,2909,245914,2023-01-01 08:26:00
508,YouTube,4902,1388,1368,842201,2023-01-01 08:27:00
509,YouTube,1383,288,2408,64187,2023-01-01 08:28:00
510,Facebook,1896,966,2046,939636,2023-01-01 08:29:00
511,YouTube,5596,1573,2453,906112,2023-01-01 08:30:00
512,TikTok,7017,1323,605,401896,2023-01-01 08:31:00
513,Instagram,8441,1814,4329,354807,2023-01-01 08:32:00
514,YouTube,3651,1865,2878,255257,2023-01-01 08:33:00
515,LinkedIn,383,764,4069,98919,2023-01-01 08:34:00
516,Instagram,7925,1300,1284,844244,2023-01-01 08:35:00
517,YouTube,3149,833,599,105715,2023-01-01 08:36:00
518,YouTube,3613,1691,4334,9184,2023-01-01 08:37:00
519,YouTube,7927,1133,1882,91109,2023-01-01 08:38:00
520,Facebook,3053,962,3750,899555,2023-01-01 08:39:00
521,YouTube,9704,74,610,382471,2023-01-01 08:40:00
522,Facebook,5014,528,2391,244379,2023-01-01 08:41:00
523,Instagram,4713,448,3137,619123,2023-01-01 08:42:00
524,LinkedIn,2595,386,947,914008,2023-01-01 08:43:00
525,TikTok,9295,111,2129,791859,2023-01-01 08:44:00
526,Facebook,4467,366,1179,764821,2023-01-01 08:45:00
527,Instagram,5559,584,1083,544869,2023-01-01 08:46:00
528,LinkedIn,6701,1234,2180,688747,2023-01-01 08:47:00
529,Instagram,3045,20,1685,717668,2023-01-01 08:48:00
530,TikTok,8522,1690,108,398131,2023-01-01 08:49:00
531,Facebook,8825,1004,1193,749043,2023-01-01 08:50:00
532,YouTube,4884,1587,726,377327,2023-01-01 08:51:00
533,TikTok,6386,581,3422,218034,2023-01-01 08:52:00
534,YouTube,9419,593,4761,60480,2023-01-01 08:53:00
535,TikTok,1567,1124,3842,870112,2023-01-01 08:54:00
536,Instagram,5719,1826,581,819273,2023-01-01 08:55:00
537,Facebook,6560,987,1731,37790,2023-01-01 08:56:00
538,LinkedIn,971,1211,3458,823549,2023-01-01 08:57:00
539,Instagram,1818,1362,3392,496633,2023-01-01 08:58:00
540,Twitter,1798,1580,460,61059,2023-01-01 08:59:00
541,TikTok,6505,1314,3973,332976,2023-01-01 09:00:00
542,TikTok,1123,380,545,408427,2023-01-01 09:01:00
543,TikTok,1033,1470,1030,930213,2023-01-01 09:02:00
544,Twitter,2169,79,230,930485,2023-01-01 09:03:00
545,YouTube,3854,1124,2752,158706,2023-01-01 09:04:00
546,Instagram,490,1061,4171,46582,2023-01-01 09:05:00
547,Facebook,3919,1618,3004,479127,2023-01-01 09:06:00
548,Instagram,5662,358,179,271868,2023-01-01 09:07:00
549,Facebook,4262,60,4341,145733,2023-01-01 09:08:00
550,Instagram,3676,337,2771,811309,2023-01-01 09:09:00
551,LinkedIn,1721,1211,1027,435141,2023-01-01 09:10:00
552,YouTube,7630,527,3138,12702,2023-01-01 09:11:00
553,LinkedIn,1449,283,2602,398740,2023-01-01 09:12:00
554,YouTube,4024,110,1032,791168,2023-01-01 09:13:00
555,Instagram,2412,798,4709,794857,2023-01-01 09:14:00
556,Twitter,3636,912,4361,406502,2023-01-01 09:15:00
557,Facebook,6591,259,757,625403,2023-01-01 09:16:00
558,Facebook,5047,952,1589,51134,2023-01-01 09:17:00
559,TikTok,5132,1669,1338,628976,2023-01-01 09:18:00
560,Twitter,2443,1712,1209,220464,2023-01-01 09:19:00
561,Facebook,2894,1356,429,327975,2023-01-01 09:20:00
562,Twitter,316,537,2712,6606,2023-01-01 09:21:00
563,LinkedIn,7083,1576,4032,94375,2023-01-01 09:22:00
564,LinkedIn,8331,507,1582,563016,2023-01-01 09:23:00
565,LinkedIn,2805,1856,1358,692239,2023-01-01 09:24:00
566,Twitter,903,1329,3335,13311,2023-01-01 09:25:00
567,LinkedIn,1963,706,520,392824,2023-01-01 09:26:00
568,Twitter,7096,333,4008,377786,2023-01-01 09:27:00
569,Instagram,112,1581,1623,751538,2023-01-01 09:28:00
570,TikTok,1444,110,1200,69133,2023-01-01 09:29:00
571,Instagram,5046,697,3832,272478,2023-01-01 09:30:00
572,Instagram,7780,1481,4195,491645,2023-01-01 09:31:00
573,TikTok,4728,1917,1367,767041,2023-01-01 09:32:00
574,TikTok,611,1631,1846,751449,2023-01-01 09:33:00
575,Facebook,393,1057,2892,332712,2023-01-01 09:34:00
576,Facebook,8318,1329,3390,65222,2023-01-01 09:35:00
577,TikTok,6063,466,2816,148891,2023-01-01 09:36:00
578,TikTok,3395,1552,980,207827,2023-01-01 09:37:00
579,Facebook,9745,1996,147,179738,2023-01-01 09:38:00
580,Facebook,9329,1162,1307,884596,2023-01-01 09:39:00
581,Twitter,8525,920,4448,114249,2023-01-01 09:40:00
582,TikTok,7642,1779,2976,698608,2023-01-01 09:41:00
583,Instagram,7339,404,1314,77961,2023-01-01 09:42:00
584,TikTok,3732,161,2003,886782,2023-01-01 09:43:00
585,Twitter,8721,526,2932,212155,2023-01-01 09:44:00
586,Facebook,2507,441,4833,660631,2023-01-01 09:45:00
587,TikTok,9053,646,2250,405314,2023-01-01 09:46:00
588,LinkedIn,7098,740,4066,667439,2023-01-01 09:47:00
589,Facebook,9312,636,4023,542198,2023-01-01 09:48:00
590,YouTube,4364,981,876,879051,2023-01-01 09:49:00
591,YouTube,1462,132,1964,267318,2023-01-01 09:50:00
592,LinkedIn,8292,48,3838,751286,2023-01-01 09:51:00
593,Twitter,5091,1925,3689,321117,2023-01-01 09:52:00
594,Facebook,7426,1846,3111,334250,2023-01-01 09:53:00
595,TikTok,5803,1661,523,183128,2023-01-01 09:54:00
596,TikTok,3354,355,2011,578051,2023-01-01 09:55:00
597,YouTube,3445,1291,1425,974734,2023-01-01 09:56:00
598,TikTok,5296,1080,53,395748,2023-01-01 09:57:00
599,Facebook,91,751,1561,963222,2023-01-01 09:58:00
600,LinkedIn,4729,374,1916,973679,2023-01-01 09:59:00
601,TikTok,5926,393,947,516277,2023-01-01 10:00:00
602,LinkedIn,6936,44,2955,623302,2023-01-01 10:01:00
603,YouTube,1686,1570,3831,877065,2023-01-01 10:02:00
604,Twitter,3751,767,3581,873430,2023-01-01 10:03:00
605,Instagram,3010,368,4930,281938,2023-01-01 10:04:00
606,Instagram,4028,1762,1502,688419,2023-01-01 10:05:00
607,YouTube,2502,802,855,505611,2023-01-01 10:06:00
608,YouTube,5526,49,408,605885,2023-01-01 10:07:00
609,Instagram,9951,379,1638,836074,2023-01-01 10:08:00
610,YouTube,8424,1798,1675,373355,2023-01-01 10:09:00
611,YouTube,8493,836,820,34934,2023-01-01 10:10:00
612,LinkedIn,6815,1490,237,540235,2023-01-01 10:11:00
613,TikTok,4813,208,1692,30646,2023-01-01 10:12:00
614,YouTube,5360,1957,2625,298051,2023-01-01 10:13:00
615,YouTube,8261,370,1927,39054,2023-01-01 10:14:00
616,LinkedIn,4927,1714,3617,510146,2023-01-01 10:15:00
617,Instagram,3394,1191,2453,149430,2023-01-01 10:16:00
618,LinkedIn,9127,257,2224,367287,2023-01-01 10:17:00
619,LinkedIn,8831,367,3046,501810,2023-01-01 10:18:00
620,Twitter,7012,1787,2130,674345,2023-01-01 10:19:00
621,Instagram,8691,816,4456,683757,2023-01-01 10:20:00
622,Facebook,1749,351,15,559104,2023-01-01 10:21:00
623,Instagram,3026,773,621,535754,2023-01-01 10:22:00
624,Instagram,4259,67,1966,926497,2023-01-01 10:23:00
625,LinkedIn,1243,1015,563,7639,2023-01-01 10:24:00
626,Facebook,9636,693,4452,167263,2023-01-01 10:25:00
627,LinkedIn,2097,1282,4273,376251,2023-01-01 10:26:00
628,Facebook,3567,984,3737,272752,2023-01-01 10:27:00
629,LinkedIn,4880,550,3515,879476,2023-01-01 10:28:00
630,TikTok,6944,1587,1339,427656,2023-01-01 10:29:00
631,Instagram,6309,63,4353,208855,2023-01-01 10:30:00
632,Twitter,4428,727,2422,180391,2023-01-01 10:31:00
633,Twitter,4551,202,999,525201,2023-01-01 10:32:00
634,YouTube,5345,458,1262,145087,2023-01-01 10:33:00
635,Facebook,3325,1051,2216,834304,2023-01-01 10:34:00
636,TikTok,5413,569,4681,757154,2023-01-01 10:35:00
637,Twitter,4045,1706,1295,445544,2023-01-01 10:36:00
638,TikTok,921,1131,4410,227724,2023-01-01 10:37:00
639,YouTube,2117,105,135,536921,2023-01-01 10:38:00
640,LinkedIn,8065,379,3770,244547,2023-01-01 10:39:00
641,YouTube,1821,1648,4071,67771,2023-01-01 10:40:00
642,LinkedIn,7716,1495,297,65171,2023-01-01 10:41:00
643,Instagram,6151,689,2314,833124,2023-01-01 10:42:00
644,TikTok,3949,792,3852,981335,2023-01-01 10:43:00
645,Facebook,6899,580,1375,165631,2023-01-01 10:44:00
646,Instagram,8392,708,857,859594,2023-01-01 10:45:00
647,LinkedIn,9647,954,306,269027,2023-01-01 10:46:00
648,YouTube,9027,1794,204,414732,2023-01-01 10:47:00
649,LinkedIn,8945,120,1971,197409,2023-01-01 10:48:00
650,Instagram,1423,1458,1327,692190,2023-01-01 10:49:00
651,TikTok,7588,724,4304,492479,2023-01-01 10:50:00
652,Facebook,6348,1421,508,840577,2023-01-01 10:51:00
653,TikTok,2385,825,498,657761,2023-01-01 10:52:00
654,LinkedIn,5703,1365,3658,275994,2023-01-01 10:53:00
655,Facebook,4891,1309,765,958922,2023-01-01 10:54:00
656,TikTok,698,683,2385,442275,2023-01-01 10:55:00
657,Facebook,8025,1588,1427,948955,2023-01-01 10:56:00
658,LinkedIn,1289,122,1859,633615,2023-01-01 10:57:00
659,Instagram,6478,1560,4418,200037,2023-01-01 10:58:00
660,YouTube,7390,1216,842,30781,2023-01-01 10:59:00
661,LinkedIn,1349,739,1023,471585,2023-01-01 11:00:00
662,Facebook,5362,780,3131,552399,2023-01-01 11:01:00
663,Twitter,1451,1958,920,184172,2023-01-01 11:02:00
664,Instagram,1181,1288,4924,949894,2023-01-01 11:03:00
665,TikTok,3380,1243,1261,779159,2023-01-01 11:04:00
666,Instagram,9552,582,3424,677970,2023-01-01 11:05:00
667,Instagram,1967,103,2738,565991,2023-01-01 11:06:00
668,YouTube,9684,711,3282,748511,2023-01-01 11:07:00
669,TikTok,8134,664,2438,411782,2023-01-01 11:08:00
670,TikTok,115,1057,3832,768466,2023-01-01 11:09:00
671,Instagram,9296,1555,2930,265145,2023-01-01 11:10:00
672,Facebook,5348,1392,3381,406855,2023-01-01 11:11:00
673,TikTok,6758,811,3962,388456,2023-01-01 11:12:00
674,TikTok,8044,1953,4729,529214,2023-01-01 11:13:00
675,Instagram,1903,457,2721,204117,2023-01-01 11:14:00
676,YouTube,798,1161,1030,599303,2023-01-01 11:15:00
677,YouTube,9816,1444,4963,305902,2023-01-01 11:16:00
678,YouTube,2057,631,2839,675870,2023-01-01 11:17:00
679,Instagram,6646,773,12,656249,2023-01-01 11:18:00
680,TikTok,1893,1126,3020,68710,2023-01-01 11:19:00
681,Instagram,2072,377,4573,440379,2023-01-01 11:20:00
682,TikTok,4143,895,725,966424,2023-01-01 11:21:00
683,LinkedIn,6905,155,3836,50565,2023-01-01 11:22:00
684,Twitter,5968,100,3425,890284,2023-01-01 11:23:00
685,Instagram,9393,456,4741,344545,2023-01-01 11:24:00
686,YouTube,9753,621,3201,581879,2023-01-01 11:25:00
687,Twitter,2913,127,2217,165422,2023-01-01 11:26:00
688,TikTok,7252,1697,2830,844177,2023-01-01 11:27:00
689,Twitter,7674,329,3080,875925,2023-01-01 11:28:00
690,LinkedIn,6873,298,4056,717739,2023-01-01 11:29:00
691,Instagram,1558,1167,3659,774270,2023-01-01 11:30:00
692,TikTok,8260,1108,4250,98753,2023-01-01 11:31:00
693,LinkedIn,6138,1618,2935,209529,2023-01-01 11:32:00
694,YouTube,8515,1978,1364,248168,2023-01-01 11:33:00
695,YouTube,580,611,741,872070,2023-01-01 11:34:00
696,TikTok,9491,242,342,728900,2023-01-01 11:35:00
697,TikTok,4455,44,556,29624,2023-01-01 11:36:00
698,YouTube,6207,607,2475,510585,2023-01-01 11:37:00
699,Instagram,4611,1678,3670,320612,2023-01-01 11:38:00
700,TikTok,9738,929,4491,195512,2023-01-01 11:39:00
701,Instagram,2096,459,4208,489761,2023-01-01 11:40:00
702,Instagram,1488,1251,1924,512522,2023-01-01 11:41:00
703,Facebook,1079,875,3755,556666,2023-01-01 11:42:00
704,Twitter,1391,1765,4031,301201,2023-01-01 11:43:00
705,Facebook,1725,573,4557,650818,2023-01-01 11:44:00
706,Instagram,2742,934,4872,236782,2023-01-01 11:45:00
707,Twitter,6339,1252,1098,390904,2023-01-01 11:46:00
708,YouTube,6137,130,4173,183775,2023-01-01 11:47:00
709,LinkedIn,6859,27,1570,220723,2023-01-01 11:48:00
710,Twitter,2584,684,4994,348779,2023-01-01 11:49:00
711,Instagram,2313,197,1441,404655,2023-01-01 11:50:00
712,TikTok,9821,18,3112,475294,2023-01-01 11:51:00
713,Twitter,5597,71,1499,943666,2023-01-01 11:52:00
714,TikTok,3962,1413,3957,18368,2023-01-01 11:53:00
715,TikTok,7913,1139,2778,298733,2023-01-01 11:54:00
716,LinkedIn,400,940,3023,758069,2023-01-01 11:55:00
717,YouTube,6510,1098,282,128825,2023-01-01 11:56:00
718,LinkedIn,6310,396,1348,840995,2023-01-01 11:57:00
719,LinkedIn,134,790,4482,941314,2023-01-01 11:58:00
720,Twitter,7844,125,55,204725,2023-01-01 11:59:00
721,Instagram,2601,635,3364,276570,2023-01-01 12:00:00
722,TikTok,959,1302,4565,395034,2023-01-01 12:01:00
723,Twitter,995,1541,1101,456245,2023-01-01 12:02:00
724,Facebook,9139,437,1844,542482,2023-01-01 12:03:00
725,LinkedIn,1510,1019,1444,145944,2023-01-01 12:04:00
726,Twitter,6488,926,3375,80851,2023-01-01 12:05:00
727,Facebook,6941,1939,3502,870881,2023-01-01 12:06:00
728,LinkedIn,8100,393,4020,683144,2023-01-01 12:07:00
729,TikTok,6761,1225,984,71207,2023-01-01 12:08:00
730,Twitter,2305,22,1990,960897,2023-01-01 12:09:00
731,Instagram,9493,1674,4048,374094,2023-01-01 12:10:00
732,YouTube,6188,1704,4064,964990,2023-01-01 12:11:00
733,YouTube,1256,1547,2046,357907,2023-01-01 12:12:00
734,YouTube,5416,1382,2115,248659,2023-01-01 12:13:00
735,Twitter,3010,839,4327,404603,2023-01-01 12:14:00
736,Instagram,3063,853,4732,512905,2023-01-01 12:15:00
737,LinkedIn,255,1306,918,322620,2023-01-01 12:16:00
738,Instagram,865,886,2249,128265,2023-01-01 12:17:00
739,Twitter,3588,526,2307,102180,2023-01-01 12:18:00
740,LinkedIn,4167,421,3072,672662,2023-01-01 12:19:00
741,YouTube,3574,1691,1210,179618,2023-01-01 12:20:00
742,Instagram,8968,1713,3079,210708,2023-01-01 12:21:00
743,TikTok,4204,161,2609,343936,2023-01-01 12:22:00
744,YouTube,8810,140,3709,477658,2023-01-01 12:23:00
745,Instagram,8306,160,1091,110930,2023-01-01 12:24:00
746,Facebook,2864,1884,294,550195,2023-01-01 12:25:00
747,TikTok,8865,1004,4130,659125,2023-01-01 12:26:00
748,Twitter,124,54,1630,690562,2023-01-01 12:27:00
749,Twitter,5028,1817,4122,352079,2023-01-01 12:28:00
750,TikTok,3510,41,3500,928734,2023-01-01 12:29:00
751,Instagram,1252,1838,1448,272734,2023-01-01 12:30:00
752,TikTok,6524,1689,2816,616260,2023-01-01 12:31:00
753,TikTok,4770,1838,2545,8933,2023-01-01 12:32:00
754,Twitter,6590,1302,3382,918464,2023-01-01 12:33:00
755,Instagram,5556,338,4166,392113,2023-01-01 12:34:00
756,LinkedIn,7028,1992,1608,144232,2023-01-01 12:35:00
757,Facebook,3607,816,778,370002,2023-01-01 12:36:00
758,Facebook,6058,1963,23,371814,2023-01-01 12:37:00
759,LinkedIn,8548,1675,3419,622552,2023-01-01 12:38:00
760,Twitter,1354,1270,1673,196283,2023-01-01 12:39:00
761,TikTok,6836,1634,2549,427335,2023-01-01 12:40:00
762,YouTube,3317,1397,3469,367734,2023-01-01 12:41:00
763,Instagram,4661,1548,1942,830858,2023-01-01 12:42:00
764,Twitter,7664,1427,2246,954607,2023-01-01 12:43:00
765,YouTube,6975,1204,1695,27105,2023-01-01 12:44:00
766,YouTube,2787,1393,2634,669626,2023-01-01 12:45:00
767,Twitter,6840,1690,2139,459941,2023-01-01 12:46:00
768,Facebook,9586,190,2386,740234,2023-01-01 12:47:00
769,YouTube,9682,1001,726,549754,2023-01-01 12:48:00
770,LinkedIn,8795,834,885,970124,2023-01-01 12:49:00
771,Instagram,2681,826,3242,106178,2023-01-01 12:50:00
772,Instagram,1955,45,1492,520390,2023-01-01 12:51:00
773,TikTok,4084,1572,4799,221581,2023-01-01 12:52:00
774,LinkedIn,4056,144,4786,784969,2023-01-01 12:53:00
775,TikTok,4649,1894,1943,611533,2023-01-01 12:54:00
776,Instagram,5568,89,4241,976506,2023-01-01 12:55:00
777,Twitter,2001,74,3813,8310,2023-01-01 12:56:00
778,LinkedIn,6100,475,4127,512921,2023-01-01 12:57:00
779,Instagram,5878,19,1779,790378,2023-01-01 12:58:00
780,Facebook,8104,1364,2556,832782,2023-01-01 12:59:00
781,Twitter,3022,1767,3690,182089,2023-01-01 13:00:00
782,Instagram,8812,1059,3343,218537,2023-01-01 13:01:00
783,LinkedIn,2512,1826,1470,298627,2023-01-01 13:02:00
784,Twitter,4921,615,3183,983241,2023-01-01 13:03:00
785,Twitter,3088,1400,2677,365730,2023-01-01 13:04:00
786,TikTok,5107,1023,799,284305,2023-01-01 13:05:00
787,LinkedIn,3368,615,3734,966599,2023-01-01 13:06:00
788,TikTok,2759,1567,4221,351601,2023-01-01 13:07:00
789,LinkedIn,2947,1489,1602,448013,2023-01-01 13:08:00
790,Instagram,8398,1782,2948,46429,2023-01-01 13:09:00
791,TikTok,9902,1506,1258,912610,2023-01-01 13:10:00
792,LinkedIn,1474,124,4631,484761,2023-01-01 13:11:00
793,Twitter,3282,1979,3129,611660,2023-01-01 13:12:00
794,YouTube,3894,150,2481,921724,2023-01-01 13:13:00
795,Instagram,2253,113,4533,133291,2023-01-01 13:14:00
796,LinkedIn,2178,18,2988,168170,2023-01-01 13:15:00
797,YouTube,8344,952,712,567216,2023-01-01 13:16:00
798,Facebook,8899,531,2238,674685,2023-01-01 13:17:00
799,Instagram,5481,1321,1905,712602,2023-01-01 13:18:00
800,LinkedIn,853,462,4233,86902,2023-01-01 13:19:00
801,LinkedIn,2354,98,723,651868,2023-01-01 13:20:00
802,Instagram,5950,1226,3934,990292,2023-01-01 13:21:00
803,Instagram,182,1698,979,172516,2023-01-01 13:22:00
804,Twitter,4115,1582,247,802615,2023-01-01 13:23:00
805,YouTube,4395,1720,3680,489516,2023-01-01 13:24:00
806,TikTok,5093,376,704,600995,2023-01-01 13:25:00
807,YouTube,1028,748,2082,864596,2023-01-01 13:26:00
808,YouTube,9428,495,3315,747094,2023-01-01 13:27:00
809,Twitter,1893,439,4386,900937,2023-01-01 13:28:00
810,Instagram,1583,1213,2867,506280,2023-01-01 13:29:00
811,Twitter,5194,566,790,547270,2023-01-01 13:30:00
812,YouTube,1496,95,4262,468480,2023-01-01 13:31:00
813,TikTok,9754,1761,582,908272,2023-01-01 13:32:00
814,Instagram,280,520,522,365682,2023-01-01 13:33:00
815,LinkedIn,5235,1445,1138,968078,2023-01-01 13:34:00
816,Twitter,486,154,89,126268,2023-01-01 13:35:00
817,Instagram,6021,900,3846,173137,2023-01-01 13:36:00
818,TikTok,2082,957,754,745641,2023-01-01 13:37:00
819,YouTube,378,787,4348,903516,2023-01-01 13:38:00
820,LinkedIn,4087,1949,1894,773850,2023-01-01 13:39:00
821,TikTok,2326,540,4124,479361,2023-01-01 13:40:00
822,Instagram,9463,57,4701,785206,2023-01-01 13:41:00
823,YouTube,4305,843,4609,173262,2023-01-01 13:42:00
824,LinkedIn,5794,834,2567,496882,2023-01-01 13:43:00
825,Twitter,1625,75,4892,845373,2023-01-01 13:44:00
826,YouTube,3369,1031,1551,545895,2023-01-01 13:45:00
827,YouTube,3985,265,450,366193,2023-01-01 13:46:00
828,Facebook,9400,418,2339,220594,2023-01-01 13:47:00
829,LinkedIn,8194,1724,2994,875879,2023-01-01 13:48:00
830,TikTok,5000,1799,4825,253590,2023-01-01 13:49:00
831,LinkedIn,3077,944,3366,333980,2023-01-01 13:50:00
832,Facebook,3150,465,813,789955,2023-01-01 13:51:00
833,LinkedIn,9179,1413,3260,502823,2023-01-01 13:52:00
834,TikTok,4994,1595,793,28423,2023-01-01 13:53:00
835,Instagram,3628,756,3162,675581,2023-01-01 13:54:00
836,LinkedIn,1614,157,4081,432525,2023-01-01 13:55:00
837,LinkedIn,9107,363,620,58252,2023-01-01 13:56:00
838,Facebook,5407,934,668,169546,2023-01-01 13:57:00
839,YouTube,8626,249,1777,450101,2023-01-01 13:58:00
840,YouTube,6675,1543,1452,884204,2023-01-01 13:59:00
841,Instagram,3503,1798,1238,538177,2023-01-01 14:00:00
842,LinkedIn,2183,1022,702,314330,2023-01-01 14:01:00
843,LinkedIn,5291,1237,887,826692,2023-01-01 14:02:00
